3600000;2.031338;2.031301;3.669203E-05
3800000;1.960371;1.960334;3.650457E-05
4000000;1.894385;1.894349;3.6306E-05
4200000;1.832823;1.832787;3.610063E-05
4400000;1.775213;1.775177;3.589183E-05
4600000;1.721154;1.721118;3.568218E-05
4800000;1.670299;1.670264;3.547364E-05
5000000;1.622353;1.622318;3.526769E-05
5500000;1.513588;1.513553;3.477049E-05
6000000;1.418191;1.418157;3.430506E-05
6500000;1.333743;1.333709;3.387418E-05
7000000;1.2584;1.258367;3.347699E-05
7500000;1.19073;1.190697;3.311084E-05
8000000;1.129597;1.129564;3.277233E-05
8500000;1.074084;1.074052;3.245788E-05
9000000;1.023447;1.023415;3.2164E-05
9500000;0.9770666;0.9770347;3.188749E-05
10000000;0.934429;0.9343974;3.162545E-05
10500000;0.8950999;0.8950685;3.137531E-05
11000000;0.8587107;0.8586796;3.113485E-05
11500000;0.8249463;0.8249154;3.090214E-05
12000000;0.7935351;0.7935044;3.067552E-05
12500000;0.7642418;0.7642113;3.04536E-05
13000000;0.7368615;0.7368313;3.023518E-05
13500000;0.7112148;0.7111848;3.001928E-05
14000000;0.6871439;0.6871141;2.980507E-05
14500000;0.6645095;0.6644799;2.95919E-05
15000000;0.643188;0.6431586;2.93792E-05
15500000;0.6230693;0.6230401;2.916656E-05
16000000;0.6040552;0.6040262;2.895363E-05
16500000;0.5860577;0.586029;2.874018E-05
17000000;0.5689977;0.5689692;2.852603E-05
17500000;0.552804;0.5527757;2.831107E-05
18000000;0.5374121;0.537384;2.809523E-05
18500000;0.5227638;0.5227359;2.787851E-05
19000000;0.508806;0.5087783;2.766095E-05
19500000;0.4954904;0.495463;2.744259E-05
20000000;0.4827734;0.4827462;2.722354E-05
